"time","channel","station","value","g1","g2","g3","g4","g5","g6"
"14","Vertical_up","BK.ORV",1.97804358906058e-09,-1.5221415192098e-11,-8.38551453904234e-12,-4.58119261450129e-12,-2.34131532065837e-11,-2.69423587698021e-10,-2.02009171773204e-10
"15","Vertical_up","BK.ORV",2.52365807075482e-09,-2.25782239615972e-11,-1.24011402517099e-11,-6.91126052227338e-12,-3.48567997384965e-11,-3.92556338013265e-10,-2.94331989986206e-10
"16","Vertical_up","BK.ORV",3.09477215562547e-09,-2.90967842012419e-11,-1.59508948443591e-11,-9.10763579297968e-12,-4.50250431026834e-11,-4.97858813397465e-10,-3.73285974749682e-10
"17","Vertical_up","BK.ORV",3.37772737017321e-09,-3.40982624969347e-11,-1.86661749826238e-11,-1.09598361762802e-11,-5.28553364959245e-11,-5.7379844217926e-10,-4.30224202193112e-10
"18","Vertical_up","BK.ORV",3.42530975798075e-09,-3.69978566069987e-11,-2.02304484063281e-11,-1.22367524007336e-11,-5.74288476389931e-11,-6.11274870258134e-10,-4.58323383344678e-10
"19","Vertical_up","BK.ORV",3.26556452788324e-09,-3.73614337339745e-11,-2.0409642037612e-11,-1.27202904596918e-11,-5.8060366330165e-11,-6.04467015501737e-10,-4.53218970948413e-10
"20","Vertical_up","BK.ORV",3.3804284059449e-09,-3.49517729399102e-11,-1.90768996706571e-11,-1.22502655620062e-11,-5.43718902383373e-11,-5.51342482184929e-10,-4.133871096483e-10
"21","Vertical_up","BK.ORV",3.83609456586354e-09,-2.97611150497706e-11,-1.62300060969489e-11,-1.07629601518238e-11,-4.63444311212709e-11,-4.53833568789877e-10,-3.40276603609321e-10
"22","Vertical_up","BK.ORV",4.60672946346459e-09,-2.20237224109146e-11,-1.19980713009686e-11,-8.31138690466862e-12,-3.43381387978474e-11,-3.17686255171449e-10,-2.381956896916e-10
"23","Vertical_up","BK.ORV",5.15926861930399e-09,-1.22034551466903e-11,-6.63473977138423e-12,-5.06085203112333e-12,-1.90730077663749e-11,-1.51980874132419e-10,-1.1395264524229e-10
"24","Vertical_up","BK.ORV",5.25919323230943e-09,-9.5633540895418e-13,-4.97845487004871e-13,-1.26036075750435e-12,-1.57034095887208e-12,3.16560333021492e-11,2.37351492630246e-11
"25","Vertical_up","BK.ORV",4.72553093115524e-09,1.09284230826747e-11,5.98268532863834e-12,2.79862621455877e-12,1.69392917819947e-11,2.20088586524647e-10,1.65018636491514e-10
"26","Vertical_up","BK.ORV",3.85299016121873e-09,2.26015960664174e-11,1.23446689361422e-11,6.82017643334128e-12,3.51302657130559e-11,3.99852788261015e-10,2.99802742877688e-10
"27","Vertical_up","BK.ORV",2.80328646571862e-09,3.32306236371774e-11,1.81353455650611e-11,1.05298224933231e-11,5.17017546240168e-11,5.58342114813466e-10,4.18635313794376e-10
"28","Vertical_up","BK.ORV",1.92311094972453e-09,4.206874416389e-11,2.29488865456802e-11,1.36873700069627e-11,6.54860534731595e-11,6.84853147604136e-10,5.13491110098523e-10
"29","Vertical_up","BK.ORV",1.11073226824097e-09,4.85102472736257e-11,2.64563178622115e-11,1.60928261678277e-11,7.55353324050738e-11,7.71379832641451e-10,5.78367330217231e-10
"30","Vertical_up","BK.ORV",2.86550856109548e-10,5.2129467284471e-11,2.84265485010754e-11,1.75918399131372e-11,8.11831676738573e-11,8.13099442080259e-10,6.09647975766652e-10
"31","Vertical_up","BK.ORV",-7.98285065556308e-10,5.27070804135595e-11,2.87405714043837e-11,1.80854920378329e-11,8.20859716572933e-11,8.08551690170804e-10,6.06238149609602e-10
"32","Vertical_up","BK.ORV",-2.02880129418558e-09,5.0241987106036e-11,2.73978795423198e-11,1.75411804887772e-11,7.82417149403541e-11,7.59552750135987e-10,5.69499587189104e-10
"33","Vertical_up","BK.ORV",-3.33088000333401e-09,4.49539107364955e-11,2.4518079338181e-11,1.60051111846563e-11,6.99933009147479e-11,6.70881966977451e-10,5.0301575917916e-10
"34","Vertical_up","BK.ORV",-4.39772779297869e-09,3.72604587106321e-11,2.0328432768222e-11,1.35987312285756e-11,5.79926680634672e-11,5.49788430391664e-10,4.12221908344538e-10
"35","Vertical_up","BK.ORV",-5.16805654555075e-09,2.77585722195367e-11,1.51542129528487e-11,1.05209594954881e-11,4.31702872173651e-11,4.0532056769027e-10,3.03902389843938e-10
"36","Vertical_up","BK.ORV",-5.54907026717571e-09,1.71389170673104e-11,9.37177820018446e-12,7.02642230558647e-12,2.66026704457065e-11,2.47573601388183e-10,1.85626427873834e-10
"37","Vertical_up","BK.ORV",-5.11520689757725e-09,9.1263959926625e-12,5.04335483762876e-12,6.49117364474949e-12,1.39845315143454e-11,7.99990124840404e-11,5.99818835190054e-11
"38","Vertical_up","BK.ORV",-1.33869511518281e-09,2.34279989627672e-11,1.3006651047047e-11,2.49648810159104e-11,3.56934115566471e-11,-1.30478712144231e-10,-9.78306940364604e-11
"39","Vertical_up","BK.ORV",6.59813733841152e-09,1.00502009335446e-10,5.51281692862996e-11,7.796217002464e-11,1.55406686340126e-10,-4.50997122002896e-10,-3.38149884597402e-10
"40","Vertical_up","BK.ORV",1.59205870157381e-08,2.75987357793504e-10,1.49751675698667e-10,1.17330938547989e-10,4.32360783900926e-10,-8.53797270833912e-10,-6.40162507733719e-10
"41","Vertical_up","BK.ORV",2.34824911247292e-08,5.53436993762421e-10,2.96822313909594e-10,2.27777053482827e-11,8.78912541212397e-10,-1.12835661090735e-09,-8.46022378299315e-10
"42","Vertical_up","BK.ORV",2.6344335749912e-08,8.84534682384705e-10,4.67657076361346e-10,-2.65677759533985e-10,1.42781759911267e-09,-1.06904238297097e-09,-8.01549590440718e-10
"43","Vertical_up","BK.ORV",2.20194885616518e-08,1.15421393182079e-09,5.97822792438869e-10,-6.6160205446236e-10,1.90565539938202e-09,-6.76107711522157e-10,-5.06933932552153e-10
"44","Vertical_up","BK.ORV",1.13133825307176e-08,1.21173441363465e-09,6.05635965623669e-10,-1.01890257087042e-09,2.0759043382543e-09,-7.48269627935197e-11,-5.61039696240907e-11
"45","Vertical_up","BK.ORV",-5.21328939685519e-09,9.27656128853142e-10,4.24137497632859e-10,-1.20544927075835e-09,1.72456556252906e-09,6.13987579742096e-10,4.60357326255166e-10
"46","Vertical_up","BK.ORV",-2.68639075714536e-08,2.34243561984559e-10,2.27783890988894e-11,-1.09389966253562e-09,7.24274202027164e-10,1.25247605362728e-09,9.39085001505516e-10
"47","Vertical_up","BK.ORV",-5.14129333072028e-08,-8.38010631959845e-10,-5.73675600667468e-10,-5.9920928211087e-10,-9.05354963394474e-10,1.66163359147017e-09,1.2458642855712e-09
"48","Vertical_up","BK.ORV",-7.5155072017127e-08,-2.1401135795111e-09,-1.27583299508516e-09,2.48612838527745e-10,-2.9601854625542e-09,1.69612388497474e-09,1.27172451438265e-09
"49","Vertical_up","BK.ORV",-9.54112097002905e-08,-3.4335247339481e-09,-1.94789337579616e-09,1.29607807466724e-09,-5.08832944805425e-09,1.32840178972489e-09,9.96012812453314e-10
"50","Vertical_up","BK.ORV",-1.09214989281765e-07,-4.46081465466299e-09,-2.44828253236769e-09,2.32543583577193e-09,-6.89297947760666e-09,6.49275044113044e-10,4.86815260070305e-10
"51","Vertical_up","BK.ORV",-1.1363089073784e-07,-5.01306667018271e-09,-2.66710064725864e-09,3.13215426057551e-09,-8.0350000241166e-09,-2.03957188358401e-10,-1.5292359161831e-10
"52","Vertical_up","BK.ORV",-1.05360153765274e-07,-4.96165894194446e-09,-2.54265617361296e-09,3.57660066133545e-09,-8.28515294422522e-09,-1.11886176835792e-09,-8.3890330867399e-10
"53","Vertical_up","BK.ORV",-8.2060033055498e-08,-4.25710670043323e-09,-2.05926778406298e-09,3.58028560179489e-09,-7.5276604918719e-09,-2.01557832220405e-09,-1.51124595656721e-09
"54","Vertical_up","BK.ORV",-4.41642663620694e-08,-2.91793145421999e-09,-1.23963263487278e-09,3.097135053761e-09,-5.74822095552835e-09,-2.80593033996992e-09,-2.10383830485527e-09
"55","Vertical_up","BK.ORV",6.2301263096092e-09,-1.03493842810068e-09,-1.45936630930511e-10,2.12595398980908e-09,-3.04485631586371e-09,-3.37126908585701e-09,-2.52771957228148e-09
"56","Vertical_up","BK.ORV",6.47042935318961e-08,1.21670559653185e-09,1.11483664403137e-09,7.54432355293141e-10,3.48904045412315e-10,-3.59144006856938e-09,-2.69279998801727e-09
"57","Vertical_up","BK.ORV",1.23867718766235e-07,3.58140660477731e-09,2.39466221385803e-09,-8.39867523235215e-10,4.06463312617433e-09,-3.39483405663976e-09,-2.54538818203965e-09
"58","Vertical_up","BK.ORV",1.76030919176247e-07,5.75121453052006e-09,3.52145851356472e-09,-2.44118504546973e-09,7.63697746469456e-09,-2.77843172053565e-09,-2.08322031299982e-09
"59","Vertical_up","BK.ORV",2.13950635513576e-07,7.42248715824039e-09,4.33134199025719e-09,-3.83817458316106e-09,1.05872596860269e-08,-1.81038167520311e-09,-1.35739304017832e-09
"60","Vertical_up","BK.ORV",2.32419560012568e-07,8.37060028206364e-09,4.70980665440564e-09,-4.84711422523144e-09,1.25383217826211e-08,-6.35767919141866e-10,-4.76687850099345e-10
"61","Vertical_up","BK.ORV",2.29831540649249e-07,8.50576966894167e-09,4.62108584899196e-09,-5.35636510420315e-09,1.33051520277672e-08,5.64932759145677e-10,4.23576865550765e-10
"62","Vertical_up","BK.ORV",2.0662590684899e-07,7.86695873842099e-09,4.10224137351284e-09,-5.35976513906817e-09,1.28942635239557e-08,1.65440401982295e-09,1.24044367710403e-09
"63","Vertical_up","BK.ORV",1.64612137528796e-07,6.55583608861356e-09,3.22422136088845e-09,-4.91576870339527e-09,1.14108747339197e-08,2.55987600245714e-09,1.91935099490276e-09
"64","Vertical_up","BK.ORV",1.07771854957544e-07,4.69767019813676e-09,2.06913239084849e-09,-4.11592120303504e-09,9.00281638291921e-09,3.23325942229145e-09,2.42424230040718e-09
"65","Vertical_up","BK.ORV",4.01129297846156e-08,2.49581250957454e-09,7.60161121004647e-10,-3.16566132918692e-09,5.94465512831021e-09,3.64633918355689e-09,2.73396240012997e-09
"66","Vertical_up","BK.ORV",-3.31157214182075e-08,2.49669260240495e-10,-5.29721645673191e-10,-2.36328159453533e-09,2.66943591109947e-09,3.83293726470832e-09,2.87387043175384e-09
"67","Vertical_up","BK.ORV",-1.06589974562995e-07,-1.82351107063538e-09,-1.67835217618731e-09,-1.75371839883716e-09,-4.97173321776092e-10,3.85998400178402e-09,2.89414960998953e-09
"68","Vertical_up","BK.ORV",-1.75305996469372e-07,-3.7314734454795e-09,-2.69260570889566e-09,-9.33585800647023e-10,-3.55815139986589e-09,3.731969010341e-09,2.79816617135705e-09
"69","Vertical_up","BK.ORV",-2.33354025403509e-07,-5.47584142069117e-09,-3.5768318961444e-09,4.22331255316693e-10,-6.50416136739792e-09,3.39500527998311e-09,2.54551656235733e-09
"70","Vertical_up","BK.ORV",-2.73734130464236e-07,-6.78766600574848e-09,-4.18609405868047e-09,2.01222484553243e-09,-8.9104575484762e-09,2.81436241969615e-09,2.11016053319606e-09
"71","Vertical_up","BK.ORV",-2.91045298884995e-07,-7.35205824086594e-09,-4.35447166431649e-09,3.30664795887536e-09,-1.02668188624682e-08,2.01635654545329e-09,1.51182945497348e-09
"72","Vertical_up","BK.ORV",-2.83741925352085e-07,-7.10239984318446e-09,-4.05849972348001e-09,4.14450352096864e-09,-1.04254440585414e-08,1.15255471056272e-09,8.64165697195895e-10
"73","Vertical_up","BK.ORV",-2.48851236333543e-07,-6.06467938738603e-09,-3.32693117106515e-09,4.54712575737923e-09,-9.37686512473219e-09,5.14216556613928e-10,3.85550729248238e-10
"74","Vertical_up","BK.ORV",-1.87604526336947e-07,-4.19904856710231e-09,-2.15142436917676e-09,4.45847327419806e-09,-7.01317082981724e-09,4.52609129057365e-10,3.39358539759142e-10
"75","Vertical_up","BK.ORV",-1.05117028808151e-07,-1.54413725211851e-09,-5.67266805220368e-10,3.96701233752074e-09,-3.34580892804321e-09,1.31860608513487e-09,9.88668161644998e-10
"76","Vertical_up","BK.ORV",-1.00248563475869e-08,1.68866741417683e-09,1.29577074830907e-09,3.42783978955617e-09,1.34568220037045e-09,3.26198623091672e-09,2.44578116739228e-09
"77","Vertical_up","BK.ORV",8.88927427295618e-08,5.14025313146868e-09,3.22959304598914e-09,3.30469203705115e-09,6.5440648683272e-09,5.79172362013262e-09,4.34253474849296e-09
"78","Vertical_up","BK.ORV",1.83958497193585e-07,8.26347322903428e-09,4.92669770956208e-09,3.99944255311228e-09,1.14285505917144e-08,7.42745539101824e-09,5.56897829452012e-09
"79","Vertical_up","BK.ORV",2.64718219237246e-07,1.03035438559696e-08,5.97093501806865e-09,5.60203911838853e-09,1.48393078914378e-08,5.89571690202236e-09,4.42050712249337e-09
"80","Vertical_up","BK.ORV",3.24170123185921e-07,1.04744588720125e-08,5.93776183438121e-09,7.52771660437738e-09,1.55383157516246e-08,-7.87115590082639e-10,-5.90165730480096e-10
"81","Vertical_up","BK.ORV",3.60553808493862e-07,8.27762260052373e-09,4.57186229457926e-09,8.46755442139602e-09,1.26923339284005e-08,-1.25234563228057e-08,-9.38987213823097e-09
"82","Vertical_up","BK.ORV",3.75709552782227e-07,3.72243604759543e-09,1.90673361372653e-09,7.10475758419588e-09,6.21883222406644e-09,-2.5915911142238e-08,-1.94313044018228e-08
"83","Vertical_up","BK.ORV",3.70045733310433e-07,-2.70601191516524e-09,-1.75897852642264e-09,3.28283124305154e-09,-3.24361615941115e-09,-3.53469605786539e-08,-2.65025430482991e-08
"84","Vertical_up","BK.ORV",3.44678893725873e-07,-1.02761236776058e-08,-5.99450508852474e-09,-1.44748737458807e-09,-1.46646648461021e-08,-3.65754167585803e-08,-2.7423618361663e-08
"85","Vertical_up","BK.ORV",2.95974164339333e-07,-1.80804760454283e-08,-1.02790628066371e-08,-4.99438102918176e-09,-2.67200611386943e-08,-3.01316893066308e-08,-2.25922223550166e-08
"86","Vertical_up","BK.ORV",2.14503315261173e-07,-2.48065121241912e-08,-1.38760759508014e-08,-6.85075594054056e-09,-3.74370532473968e-08,-1.99467040043319e-08,-1.49556955645496e-08
"87","Vertical_up","BK.ORV",9.16497921196241e-08,-2.90093439844926e-08,-1.59898293448157e-08,-8.01998649474173e-09,-4.4592206119592e-08,-8.29315577167616e-09,-6.21806554925768e-09
"88","Vertical_up","BK.ORV",-7.91870314137745e-08,-2.99188847567633e-08,-1.62165572970465e-08,-8.80630437026454e-09,-4.6930859353218e-08,4.97919616042099e-09,3.73331563526778e-09
"89","Vertical_up","BK.ORV",-2.9702867274977e-07,-2.74714899935908e-08,-1.4554775126617e-08,-8.58523736285145e-09,-4.42401139886418e-08,1.88399352628828e-08,1.4125859399443e-08
"90","Vertical_up","BK.ORV",-5.47753290218461e-07,-2.17951513005225e-08,-1.1111337703684e-08,-7.31323177886347e-09,-3.65923639427886e-08,3.07694336070319e-08,2.30703920617889e-08
"91","Vertical_up","BK.ORV",-8.0240691063232e-07,-1.32646813076942e-08,-6.13023638677978e-09,-5.54207286295836e-09,-2.44356757734089e-08,3.91171097157801e-08,2.93293360219935e-08
"92","Vertical_up","BK.ORV",-1.01976946033402e-06,-2.708262746528e-09,-1.04626817851264e-10,-3.62042954714492e-09,-8.91752674390096e-09,4.3358299034986e-08,3.25093068219757e-08
"93","Vertical_up","BK.ORV",-1.15276907950382e-06,8.7730345374555e-09,6.32876359373583e-09,-1.70293074808034e-09,8.37169716007038e-09,4.32569386634611e-08,3.24333085588789e-08
"94","Vertical_up","BK.ORV",-1.15903432249896e-06,2.00357857310013e-08,1.25210549689926e-08,5.03844805704429e-12,2.57381655420182e-08,3.887113226414e-08,2.91449063597459e-08
"95","Vertical_up","BK.ORV",-1.01325358109186e-06,2.99902327282133e-08,1.78653859286694e-08,1.30150371651787e-09,4.15279434462205e-08,3.07781792114437e-08,2.30769493655461e-08
"96","Vertical_up","BK.ORV",-7.15472308878683e-07,3.76853714425224e-08,2.18439980085891e-08,2.08093757189662e-09,5.42571523542537e-08,1.99624572938444e-08,1.4967507110058e-08
"97","Vertical_up","BK.ORV",-2.91709346792177e-07,4.24108436703205e-08,2.40836976211518e-08,2.32613038789897e-09,6.27709939138471e-08,7.61089635205089e-09,5.70651917178369e-09
"98","Vertical_up","BK.ORV",2.09346369444395e-07,4.37652384973097e-08,2.43914587596986e-08,2.08125122279269e-09,6.63557439186205e-08,-5.02327954015079e-09,-3.76636859512282e-09
"99","Vertical_up","BK.ORV",7.22343532328683e-07,4.16780893022537e-08,2.27634544587334e-08,1.44235006855219e-09,6.47831596616269e-08,-1.6735554661365e-08,-1.25480310213105e-08
"100","Vertical_up","BK.ORV",1.17757547170847e-06,3.63975598644125e-08,1.93746825306668e-08,5.45881817288296e-10,5.83038366500703e-08,-2.6485664854764e-08,-1.98584959352942e-08
"101","Vertical_up","BK.ORV",1.51297076479359e-06,2.84505598042616e-08,1.45533034261366e-08,-4.51627926704247e-10,4.75984964156502e-08,-3.3490303057481e-08,-2.5110453174791e-08
"102","Vertical_up","BK.ORV",1.68280044389135e-06,1.85789699505626e-08,8.74204234443449e-09,-1.39524361162074e-09,3.36917554560128e-08,-3.72787103767894e-08,-2.79509358194316e-08
"103","Vertical_up","BK.ORV",1.6672333887624e-06,7.65896073238616e-09,2.45081483409674e-09,-2.14934016075164e-09,1.78380471027447e-08,-3.77118483540647e-08,-2.82756952245026e-08
"104","Vertical_up","BK.ORV",1.47547616143315e-06,-3.3871182284665e-09,-3.79394605382776e-09,-2.61053660607827e-09,1.39339681591579e-09,-3.49687820434005e-08,-2.62189912875135e-08
"105","Vertical_up","BK.ORV",1.14276986489186e-06,-1.3676886210423e-08,-9.49793230949807e-09,-2.71593689148745e-09,-1.4313035383548e-08,-2.9504512782917e-08,-2.2121976185431e-08
"106","Vertical_up","BK.ORV",7.21771696355408e-07,-2.24440567260735e-08,-1.42410879107617e-08,-2.44658748911046e-09,-2.80954003531157e-08,-2.19855488560781e-08,-1.64843863647662e-08
"107","Vertical_up","BK.ORV",2.72212893551174e-07,-2.90982695746576e-08,-1.77098209192447e-08,-1.82623660820966e-09,-3.90057589610091e-08,-1.32113949747534e-08,-9.90567670641336e-09
"108","Vertical_up","BK.ORV",-1.51912717729851e-07,-3.32644511886523e-08,-1.97171375780925e-08,-9.15900744266216e-10,-4.63999325326487e-08,-4.03068966829316e-09,-3.02214178247576e-09
"109","Vertical_up","BK.ORV",-5.12342006750686e-07,-3.47997922127427e-08,-2.02098471468555e-08,1.94879125059518e-10,-4.99709747757322e-08,4.73973705572955e-09,3.55377331744189e-09
"110","Vertical_up","BK.ORV",-7.90714077254143e-07,-3.37886584820889e-08,-1.92632514825584e-08,1.39893455105457e-09,-4.97499300719023e-08,1.23857571453709e-08,9.28662766351696e-09
"111","Vertical_up","BK.ORV",-9.83515067281659e-07,-3.0517743991599e-08,-1.70648436505469e-08,2.58323263310271e-09,-4.60765644124975e-08,1.83512181244219e-08,1.37594276953172e-08
"112","Vertical_up","BK.ORV",-1.09552306385253e-06,-2.5435381192703e-08,-1.38894135402225e-08,3.64028455617402e-09,-3.95452659840728e-08,2.22739717620811e-08,1.67006408986023e-08
"113","Vertical_up","BK.ORV",-1.13243565457703e-06,-1.91000201468115e-08,-1.00685298338257e-08,4.47816622448156e-09,-3.09331099314896e-08,2.40011801972813e-08,1.7995672074067e-08
"114","Vertical_up","BK.ORV",-1.09514520768688e-06,-1.21234048477546e-08,-5.95760355444143e-09,5.02831269399877e-09,-2.11180439342931e-08,2.35844956195749e-08,1.76832491449823e-08
"115","Vertical_up","BK.ORV",-9.82431289829763e-07,-5.11394128662298e-09,-1.90366112668996e-09,5.25048341743312e-09,-1.09953004052172e-08,2.12574222788199e-08,1.59384495814478e-08
"116","Vertical_up","BK.ORV",-8.00258064584409e-07,1.37475265583829e-09,1.78338517921395e-09,5.13463574738051e-09,-1.39957795769171e-09,1.73984922905e-08,1.30450902526238e-08
"117","Vertical_up","BK.ORV",-5.65869347392338e-07,6.8860158816221e-09,4.85373220149085e-09,4.6998268529674e-09,6.96062912220398e-09,1.24848194564127e-08,9.36090288039189e-09
"118","Vertical_up","BK.ORV",-3.04963414914965e-07,1.10901121631349e-08,7.13341233352204e-09,3.99056295828149e-09,1.35518088990628e-08,7.04107568381575e-09,5.27927743607327e-09
"119","Vertical_up","BK.ORV",-4.73386812173414e-08,1.3800431408132e-08,8.53200460542824e-09,3.07118377691961e-09,1.80445109064358e-08,1.58888930458784e-09,1.19132187052177e-09
"120","Vertical_up","BK.ORV",1.8062082594617e-07,1.49757458643436e-08,9.04237606557838e-09,2.01895488062028e-09,2.0321959487183e-08,-3.39881262664256e-09,-2.54837124539343e-09
"121","Vertical_up","BK.ORV",3.63927392924341e-07,1.4709617416448e-08,8.73321397225786e-09,9.16575088630922e-10,2.0469350940703e-08,-7.53483226359881e-09,-5.64948762662028e-09
"122","Vertical_up","BK.ORV",4.98382205447433e-07,1.32090873509035e-08,7.73567711516594e-09,-1.55214925104061e-10,1.8746584966024e-08,-1.05435884659491e-08,-7.90540127433520e-09
"123","Vertical_up","BK.ORV",5.84093631629835e-07,1.07655111878379e-08,6.22588113296875e-09,-1.1242934556789e-09,1.55483614186745e-08,-1.22747162657734e-08,-9.20337112197905e-09
"124","Vertical_up","BK.ORV",6.20451211930223e-07,7.72081396272374e-09,4.40513298170899e-09,-1.93253365944084e-09,1.13563012004794e-08,-1.27044556579781e-08,-9.52558232642230e-09
"125","Vertical_up","BK.ORV",6.06120339533721e-07,4.43254318622191e-09,2.4798515420938e-09,-2.53948126464908e-09,6.68802414627703e-09,-1.19258534290054e-08,-8.94179976766642e-09
"126","Vertical_up","BK.ORV",5.41463117994197e-07,1.24090142834986e-09,6.4296611389872e-10,-2.92415244551251e-09,2.04794537477859e-09,-1.01295858748191e-08,-7.59498925265329e-09
"127","Vertical_up","BK.ORV",4.31650011233412e-07,-1.55952189718291e-09,-9.41707700428514e-10,-3.08500354843741e-09,-2.11603110927996e-09,-7.5779066738573e-09,-5.68178407852074e-09
"128","Vertical_up","BK.ORV",2.89552890195863e-07,-3.74127032410299e-09,-2.15101873740925e-09,-3.03826426282978e-09,-5.44665669177478e-09,-4.57468193757724e-09,-3.43001782892004e-09
"129","Vertical_up","BK.ORV",1.33849858667155e-07,-5.15754139261707e-09,-2.90932999048672e-09,-2.81489778929218e-09,-7.70018768124383e-09,-1.43456224518039e-09,-1.07561009591636e-09
"130","Vertical_up","BK.ORV",-1.70426756198446e-08,-5.74729241002232e-09,-3.19051919260865e-09,-2.4565389092384e-09,-8.75702063151508e-09,1.5458791455857e-09,1.15907359310815e-09
"131","Vertical_up","BK.ORV",-1.51246967757314e-07,-5.53229043219606e-09,-3.01542079442334e-09,-2.01086180544981e-09,-8.62034974189249e-09,4.11263867790582e-09,3.08358574030043e-09
"132","Vertical_up","BK.ORV",-2.6265356141393e-07,-4.60712518981361e-09,-2.44536468006293e-09,-1.52686605691283e-09,-7.4040909281077e-09,6.07263167489286e-09,4.55315477612818e-09
"133","Vertical_up","BK.ORV",-3.45037816756367e-07,-3.12372017977781e-09,-1.57274457170167e-09,-1.05052195708225e-09,-5.31213535341956e-09,7.30489840274017e-09,5.47708717277906e-09
"134","Vertical_up","BK.ORV",-3.9050973195091e-07,-1.27222637830879e-09,-5.09727778533625e-10,-6.21130938626333e-10,-2.61157928448848e-09,7.76441865639343e-09,5.82162755488381e-09
"135","Vertical_up","BK.ORV",-3.92583720000336e-07,7.39664162737675e-10,6.23716455056617e-10,-2.68650287516684e-10,3.97124180363169e-10,7.47892259510817e-09,5.60756751887319e-09
"136","Vertical_up","BK.ORV",-3.5242907339482e-07,2.70700100141221e-09,1.71134395161466e-09,-1.21098259913776e-11,3.41015357467267e-09,6.53962912850841e-09,4.90330143415134e-09
"137","Vertical_up","BK.ORV",-2.79540565319763e-07,4.44570301886851e-09,2.65074297170102e-09,1.40854352794069e-10,6.14778896256244e-09,5.08727011333012e-09,3.81434762620801e-09
"138","Vertical_up","BK.ORV",-1.87521824022171e-07,5.80713666489365e-09,3.36126507724351e-09,1.93409659736522e-10,8.37717941083369e-09,3.29502010704997e-09,2.47054939951016e-09
"139","Vertical_up","BK.ORV",-8.88544524880979e-08,6.68818654804821e-09,3.78928118808874e-09,1.58041746411421e-10,9.92883290276876e-09,1.35008686052433e-09,1.01227190553966e-09
"140","Vertical_up","BK.ORV",7.69636206617491e-09,7.03634881913661e-09,3.91054771808962e-09,5.44209961599193e-11,1.07059572376036e-08,-5.64233384652531e-10,-4.23052486585557e-10
"141","Vertical_up","BK.ORV",9.91596858500136e-08,6.84987505903504e-09,3.72975068185543e-09,-9.31238141777071e-11,1.0686514297695e-08,-2.28437041142818e-09,-1.71278164164693e-09
"142","Vertical_up","BK.ORV",1.84788532459654e-07,6.17343797003789e-09,3.27754361744939e-09,-2.58308455341778e-10,9.91852011730553e-09,-3.67891877863449e-09,-2.75839002012629e-09
"143","Vertical_up","BK.ORV",2.61075352009114e-07,5.09013535416189e-09,2.60558361719655e-09,-4.15559700721242e-10,8.50966001696505e-09,-4.65701799034278e-09,-3.49175198504332e-09
"144","Vertical_up","BK.ORV",3.19748020975837e-07,3.71088088102622e-09,1.78019115204227e-09,-5.42400222719808e-10,6.61266696420938e-09,-5.17244349477643e-09,-3.87820916257199e-09
"145","Vertical_up","BK.ORV",3.53277170452333e-07,2.16234796866421e-09,8.75314039831375e-10,-6.21320390322603e-10,4.40812763192582e-09,-5.22347372896631e-09,-3.91647075441022e-09
"146","Vertical_up","BK.ORV",3.58940213758999e-07,5.74646341800341e-10,-3.45295128885944e-11,-6.40993270497287e-10,2.08644454322315e-09,-4.84888963036911e-09,-3.63561404040251e-09
"147","Vertical_up","BK.ORV",3.37538362975339e-07,-9.30164783850855e-10,-8.80709136319364e-10,-5.96795387157165e-10,-1.69386992490597e-10,-4.12078435271322e-09,-3.08969322715945e-09
"148","Vertical_up","BK.ORV",2.90289682335401e-07,-2.2477824230629e-09,-1.6058230371079e-09,-4.9067218663856e-10,-2.19872906564991e-09,-3.13508599671123e-09,-2.35063355456185e-09
"149","Vertical_up","BK.ORV",2.19876840831531e-07,-3.29888459003076e-09,-2.16754885652412e-09,-3.30436147474953e-10,-3.87485690635854e-09,-2.00080805810895e-09,-1.50017146660805e-09
"150","Vertical_up","BK.ORV",1.31236840990934e-07,-4.03347831321161e-09,-2.54080938421844e-09,-1.28617074060827e-10,-5.112433327363e-09,-8.2911941970532e-10,-6.2165947943459e-10
"151","Vertical_up","BK.ORV",3.12044082502394e-08,-4.43228141431524e-09,-2.71823346003044e-09,9.90036637066753e-11,-5.87066275446273e-09,2.76685636841579e-10,2.07454131308487e-10
"152","Vertical_up","BK.ORV",-6.90482192412201e-08,-4.50531558290751e-09,-2.70904279789827e-09,3.35040965814089e-10,-6.15228512682359e-09,1.2294411357496e-09,9.21813816298269e-10
"153","Vertical_up","BK.ORV",-1.55896694954912e-07,-4.28810383639924e-09,-2.53661409585996e-09,5.62181550004501e-10,-5.99890193206286e-09,1.96405160449687e-09,1.4726121099276e-09
"154","Vertical_up","BK.ORV",-2.22577563314634e-07,-3.83602681042825e-09,-2.23505190563425e-09,7.64705681502762e-10,-5.48338435975985e-09,2.44091751653809e-09,1.83015796833362e-09
"155","Vertical_up","BK.ORV",-2.70320050022443e-07,-3.21750087063729e-09,-1.84516254646711e-09,9.29700843401063e-10,-4.70029760024379e-09,2.64687647025598e-09,1.98458244918665e-09
"156","Vertical_up","BK.ORV",-2.99670099117442e-07,-2.50669048421414e-09,-1.41023978463306e-09,1.04789229580356e-09,-3.7553746778462e-09,2.59383500439135e-09,1.94481287043336e-09
